2625| there are N0 students going to a trivia competition . if each school van can hold N1 students how many students will be left over ?|Answer: N0 % N1
2626| a school ordered N0 new pencils for the state tests . if they gave each student N1 pencils how many pencils are left ?|Answer: N0 - ( N1 * N1 )
2627| an architect was building a hotel downtown . he bought N0 lamps to put in the rooms . if each room gets N1 lamps how many lamps were left unused ?|Answer: N0 - N1 * N1
2628| luke was played N0 rounds of a trivia game and scored N1 points . if he gained the same number of points each round how many more points did he score in all than he scored per round ?|Answer: (N1 - N0) * N0
2629| amy had N0 video games . if she placed the games into N1 different stacks how many stacks would be left with an extra game ?|Answer: N0 % N1
2630| there are N0 students in a school . if the school has N1 grades and each grade had the same number of students how many grades were in the school ? |Answer: N0 / N1
2631| the ring toss game at the carnival made N0 dollars in N1 days . if they made the same amount of money each day how much did they make in total ?|Answer: N0 * N1
2632| an ice machine had N0 ice cubes in it . if you were filling up N1 ice chests and each chest got the same number of cubes how many ice chests would be filled ?|Answer: N0 / N1 + 1
2633| amy uploaded N0 pics to facebook . if she put the pics into N1 albums with the same number of photos in each album how many albums did she create ? |Answer: N0 / N1 + N1
2634| a farmer had N0 seeds to plant . he planted the same number of seeds each day and it took him N1 days to plant them all . how many seeds did he have left at the end of planting?|Answer: N0 - ( N0 / N1 ) * N1
2635| a mailman has to give out N0 pieces of junk mail . if he goes to N1 blocks how many blocks will he have to go to in order to give out all of the junk mail ?|Answer: N0 / N1 + 1
2636| a video game store was getting rid of old games selling them N0 for $ N1 . if they had N2 more games how much more money would they have made ? |Answer: ( N1 / N0 ) * N2 + ( N1 / N0 ) * N2
2637| at the baseball stadium the price for popcorn is $ N0 for N1 bags . if you wanted to buy N2 bags of popcorn how much change would you receive if you gave the cashier $N3 ?|Answer: N3 - ( ( N0 / N1 ) * N2 )
2638| at a candy store you could get N0 giant lollipops for $ N1 . how much would it cost to buy N2 giant lollipops and N3 small lollipops ?|Answer: ( N1 / N0 ) * N2 + N3
2639| an ice company charged $ N0 for N1 bags of ice . if a convenience store bought N2 bags of ice how much did they save in comparison to buying N3 bags ?|Answer: ( N0 / N1 ) * ( N3 - N2 )
2640| a store had N0 packs of paper for $ N1 . how much money would you save if you were to buy N2 packs instead of N3 packs ?|Answer: ( N1 / N0 ) * N3 - ( N1 / N0 ) * N2
2641| the book fair had a sale where N0 books were $ N1 . if you wanted to buy N2 books how much money would you save ?|Answer: N0 * N1 - ( N1 / N0 ) * N2
2642| a pet store was selling mice N0 for $ N1 . if they ended up selling N2 mice how much more money could they have earned if they had sold one more mouse ?|Answer: ( N1 / N0 ) * 1
2643| at a farming supply store N0 pounds of seed cost $ N1 . if a farmer needed N2 pounds of seeds how much cheaper is it to buy in bulk ?|Answer: N2 - ( N1 / N0 ) * N2
2644| a shoe store was having a back to school sale where you could buy N0 pairs of shoes for $ N1 . if a large family decided to buy N2 pairs of shoes how much money would they save ? |Answer: N2 * ( N1 - ( N1 / N0 ) )
2645| at the store beef jerky was $ N0 for N1 pounds . if you bought N2 pounds how much would you save ?|Answer: N0 - ( ( N0 / N1 ) * N2 )
2646| at the produce store you can buy N0 bags of bananas for $ N1 . how much money would you save if you were to buy N2 bags instead of N3 bags ?|Answer: ( N1 / N0 ) * N3 - ( N1 / N0 ) * N2
2647| a mailman has to give N0 pieces of junk mail to each block . if there are N1 houses on a block how many pieces of junk mail should he give in total?|Answer: N0 * N1
2648| billy bought N0 boxes of books at a yard sale . if each box had N1 books how many boxes did he buy for N2 books?|Answer: N2 / N1
2649| at the fair the 'twirly tea cups ' ride can hold N0 people per teacup . if the ride has N1 tea cups how many empty seats are there when the ride is full?|Answer: ( N0 * N1 ) - N0
2650| mike played N0 games of basketball with his friends . if mike scored N1 points each game how many more points did he score than his friends ?|Answer: N0 * N1 - N0 * N1
2651| emily was selling some of her old toys at a garage sale . she started out with N0 toys and sold N1 of them . how many did she sell in total?|Answer: N0 + N1
2652| adam had to wash N0 loads of clothes . by noon he had already washed N1 loads . how many total loads of clothes did he wash ?|Answer: N0 + N1
2653| a pet store had N0 siamese cats . if they bought N1 of them how many cats do they have now?|Answer: N0 + N1
2654| cody had N0 old video games he wanted to get rid of . if he gave his friend N1 of the games and sold N2 more of them how many does he still have ?|Answer: N0 - N1 - N2
2655| victor bought several boxes of books at a yard sale and ended up with N0 books total . if each box had N1 books how many more books did he buy than boxes ?|Answer: N0 - N1
2656| paul was packing up his old toys . he managed to squeeze N0 toys into a box . if paul filled up N1 boxes how many total boxes did he use? |Answer: N1 / N0
2657| will was drawing super heroes on a sheet of scrap paper . he drew N0 heroes on the front and N1 heroes on the back . how many more heroes did he draw on the back than the front ?|Answer: N1 - N0
2658| each table in a break room can seat N0 people . if the break room has N1 tables how many extra people can sit in there ?|Answer: N0 * ( N1 + 1 )
2659| adam could fit N0 action figures and N1 cabinets on each shelf in his room . his room has N2 shelves . how many items total could his shelves hold?|Answer: ( N0 + N1 ) * N2
2660| ned mowed his lawn N0 times in the spring and N1 times in the summer . how many more times did he mow in the summer than the spring ?|Answer: N1 - N0
2661| billy was making ice using ice trays . each tray held N0 ice cubes . if he had N1 trays how many more cubes could he make than if he had N2 trays ?|Answer: N0 * (N1 - N2)
2662| frank had N0 pieces of candy . if he put them into bags with N1 pieces in each bag how many pieces of candy would be left over?|Answer: N0 % N1
2663| for gwen 's birthday she received N0 dollars . if she spent N1 dollars . how much money did she spend ? |Answer: N1 - N0
2664| emily was helping her mom pick apples from the tree in their front yard . together they picked N0 totals . if N1 of the apples were n't ripe yet how many of the apples did they have to throw away ?|Answer: N1
2665| emily is making bead necklaces for her friends . she has N0 beads and each necklace takes N1 beads . how many left over beads will emily have ?|Answer: N0 - N1 * ( N0 / N1 )
2666| oliver bought N0 boxes of candy . each box had N1 pieces of candy . how many pieces of candy did he have total ?|Answer: N0 * N1
2667| an airline lets each passenger take N0 pieces of luggage . if there were N1 people flying how many total pieces of luggage could they take ?|Answer: N0 * N1 + N1
2668| tiffany was collecting cans for recycling . on monday she had N0 bags of cans . the next day she found N1 more bags worth . how many more bags did she have now than she had the day before ?|Answer: N1 - N0
2669| an architect built a house with N0 bedrooms total . if the second floor had N1 bedrooms . how many stories does the house have ? |Answer: N0 / N1
2670| lana 's mom was buying extra school supplies for her and her siblings . if she bought N0 packs of glue sticks with N1 glue sticks in each pack how many packs did she get ?|Answer: N0 / N1
2671| maria was placing her spare change into stacks . each stack had N0 coins . if she had N1 stacks how many coins were left over ?|Answer: N1 % N0
2672| a chef used N0 potatoes to make fries for the lunch crowd . later he used another N1 potatoes for the dinner crowd . how many potatoes did he use more for the dinner crowd than for the lunch crowd ?|Answer: N1 - N0
2673| dave was making ice using ice trays . he originally had N0 ice cubes . but made N1 more cubes . how many more ice cubes did he have than originally ?|Answer: N1 - N0
2674| on the last day of school only N0 students showed up . if N1 of them were checked out early how many students checked out early ?|Answer: N1 - N0
2675| jerry was playing the ring toss at the carnival . all together he used N0 rings . if each game you get N1 rings how many rings does he have left?|Answer: N0 % N1
2676| tom read N0 chapters of a book . if each chapter was N1 pages how many pages did he have left to read ?|Answer: (N0 - 1) * N1
2677| luke was helping his mom wash clothes . they washed N0 loads with N1 towels in each load . how many more towels were washed than loads ?|Answer: N0 * N1 - N0
2678| the roller coaster at the state fair costs N0 tickets per ride . if you had N1 tickets how much money would you have left over after riding the roller coaster ?|Answer: N1 % N0
2679| vanessa bought N0 old cds at a garage sale . if N1 of the cds were not scratched up how many scratched up cds did she buy ?|Answer: N0 - N1
2680| will went to the state fair and rode the ferris wheel N0 times . if he rode it N1 times during the day how many times did he ride it in total ?|Answer: N0 + N1
2681| tiffany was buying sodas for her and her friends . they needed N0 sodas but tiffany bought N1 extra . how many does she have left ?|Answer: N1 - N0
2682| olivia was collecting cans for recycling . she had N0 bags with N1 cans inside each bag . how many bags did she have ?|Answer: N1 / N0
2683| jerry is helping to put away books . if he has N0 books to put away and each shelf can hold N1 books how many books will be left over ?|Answer: N0 % N1
2684| will had N0 bottles of water . if he drank N1 each day how many bottles of water did he have left after N2 days?|Answer: N0 - (N1 * N2)
2685| larry 's lawn care charges N0 bucks to trim a hedge . if henry has N1 hedges how much money would he save if he trims them himself ?|Answer: N0 * N1
2686| maria was buying dvds of her old favorite tv series . she bought N0 dvds at the store and she bought N1 online . how many more dvds did she buy online than in the store ? |Answer: N1 - N0
2687| for a potluck lunch bianca brought N0 bottles of soda . if someone else had already brought N1 sodas how many sodas did bianca bring ?|Answer: N0 - N1
2688| for halloween tom received N0 pieces of candy . if he put them into piles with N1 in each pile how many pieces of candy are left over ?|Answer: N0 % N1
2689| tiffany was sending out birthday invitations to her friends . she sent out N0 on monday and N1 on tuesday . how many more did she send on tuesday than on monday ?|Answer: N1 - N0
2690| a delivery driver had to make N0 more stops on his route . at each stop he had to drop off N1 boxes . how many boxes does he have left after making all the stops ?|Answer: N1 - ( N0 * N1 )
2691| faye was placing her pencils into rows with N0 pencils in each row . if she had N1 pencils how many extra pencils would she have left over ?|Answer: N1 % N0
2692| john was drawing super heroes N0 sheet of scrap paper . he drew N1 pictures total . if he drew N2 on the back . what is the total number of pictures on the sheet ?|Answer: N1 + N2
2693| paige sent out N0 birthday party invitations . if N1 people showed up how many people came?|Answer: N1 + N1
2694| paul was reading through his favorite book series . each week he read N0 different books . how many more books would he have read through then he did after N1 weeks ?|Answer: N0 * ( N1 + 1 ) - N0
2695| a chef had N0 potatoes to make fries with but he only used N1 of them . how many potatoes did he use?|Answer: N1 - N0
2696| at the school halloween party N0 girls and N1 boys dressed as ghosts . how many more girls than boys dressed as ghosts ?|Answer: N0 - N1
2697| amy bought N0 pencils at the school store but she already had N1 pencils . how many more pencils does she have now than before ?|Answer: N0 - N1
2698| vanessa had to complete N0 pages of homework . each page had N1 problems on it . how many more problems did she have to complete than pages of homework ?|Answer: N0 * N1 - N0
2699| mike has N0 action figures he wants to display . if each shelf in his room can hold N1 figures how many figures will remain if he only uses full shelves ?|Answer: N0 % N1
2700| a group of N0 friends were dressing as pirates for halloween . if each costume cost N1 dollars how much money did they save compared to buying two costumes ?|Answer: N0 * N1 - 2 * N1
2701| an industrial machine made N0 shirts . it can make N1 shirts a minute . how many shirts did the machine make in an hour ?|Answer: N0 * N1 * 60
2702| olivia 's dad took her and some friends out to eat for her birthday . if each meal costs N0 dollars and her dad paid for N1 meals how much money does he have left ?|Answer: N0 * ( N1 - 1 )
2703| while playing basketball team a scored N0 points . if each person scored N1 points how many points is the total ?|Answer: N0 * N1
2704| katie had N0 math problems for homework . if she finished N1 of them on the bus ride home how many did she finish in total?|Answer: N0 + N1
2705| frank bought his family N0 pieces of chicken for dinner . if he gave N1 pieces to his friends how many pieces does he have left?|Answer: N0 - N1 - N1
2706| there are N0 different books in the 'crazy silly school ' series . if you read N1 of the books how many books have you read already ? |Answer: N1
2707| kale was drawing on scrap paper . he could fit N0 drawings on each page . if he has N1 pages how many drawings can he still make before needing to use more paper ?|Answer: N0 * ( N1 - 1 )
2708| rachel bought N0 music albums online . if each album had N1 songs how many albums did she buy total ? |Answer: N1 / N0
2709| olivia had N0 quarters . if she spent N1 of them buying a soda how much money did she spend ?|Answer: N1 * 0.25
2710| jerry 's freezer had N0 ice cubes in it . if he had to get ice for N1 cups how many pieces will he have left after filling the cups? |Answer: N0 % N1
2711| for a potluck lunch debby brought N0 bottles of soda . if everyone only drank N1 of the sodas how many sodas were leftover?|Answer: N0 - N1 - N1
2712| emily owned N0 songs by her favorite artists . later on she bought N1 more songs . how many songs did she have in total compared to before she bought the new songs ?|Answer: N1
2713| for bianca 's birthday N0 of her friends gave her N1 dollars . how many more dollars did each friend give than if they had split the amount evenly ?|Answer: N1 - (N1 / N0)
2714| cody made N0 dollars mowing lawns over the summer . if he charged N1 bucks for each lawn how much money did he make in all?|Answer: N0 * N1
2715| for paige 's birthday she received N0 dollars from her friends and N1 dollars from her relatives . how much more money did she get from her relatives than her friends?|Answer: N1 - N0
2716| jerry had to sell boxes of candy . he started out with N0 boxes and then sold N1 how many boxes had he sold in all ?|Answer: N1 + N0
2717| janet 's dad took the family out to eat for her birthday . there were N0 people total . there were N1 kids and everyone else was an adult . how many more adults than kids were there ?|Answer: N0 - N1 - N1
2718| lana had N0 extra nickels . if she put them into stacks with N1 in each stack how many nickels will be left over ? |Answer: N0 % N1
2719| haley bought N0 new shirts for school . if she returned N1 of them how many did she originally buy ?|Answer: N0 + N1
2720| cody was helping his mom wash clothes . they washed N0 short sleeve shirts and N1 long sleeve shirts . how many more short sleeve shirts than long sleeve shirts did they wash?|Answer: N0 - N1
2721| billy bought N0 boxes of candy with each box having N1 pieces inside of it . how many more pieces of candy than boxes did he have?|Answer: N0 * N1 - N0
2722| a mailman had to give N0 pieces of junk mail and N1 magazines to a house . how many more pieces of junk mail than magazines did he deliver ?|Answer: N0 - N1
2723| the roller coaster at the state fair costs N0 tickets per ride . if N1 friends were going to ride the roller coaster how much would it cost in total ? |Answer: N0 * N1 * N1
2724| paige was helping her mom plant flowers and together they planted N0 seeds . if they put N1 seeds in each flower bed how many seeds were left over ? |Answer: N0 % N1
2725| olivia was buying dvds of her favorite tv series . each season had N0 dvds . if she bought N1 seasons how many more dvds did she buy than if she had only bought one season ?|Answer: ( N0 * N1 ) - N0
2726| nancy was buying soap for her bathroom . she bought N0 packs with each pack having N1 bars . how many more packs than bars did she buy ?|Answer: N0 - N1
2727| a group of N0 friends were playing video games . later N1 more friends came over . how many more people came than were there earlier?|Answer: N1 - N0
2728| oliver won N0 tickets playing games at the arcade . if he spent N1 tickets buying a toy car how many tickets did he still have ?|Answer: N0 - N1
2729| at the fair dave rode N0 rides the first day he went and N1 rides the second day . how many more times did he ride the second day than the first day ?|Answer: N1 - N0
2730| janet was practicing for a marathon . she practiced for N0 days running N1 miles each day . how many more miles did janet run on the last day than the first day ?|Answer: N1 - N1
2731| edward was playing basketball with his friend . together they scored N0 points . if edward scored N1 of the points . how many points did they score in total ?|Answer: N0 + N1
2732| tiffany was buying hand towels for her house . she bought N0 packs with each pack having N1 towels in it . how many packs did she buy ?|Answer: N1 / N0
2733| debby was placing her spare change into stacks . N0 stack had N1 coins and the other had N2 how many more coins were in the second stack than in the first ?|Answer: N2 - N1
2734| faye had N0 apps on her phone . to free up some space she deleted N1 of the apps . how many apps did she delete in total ?|Answer: N1 + N1
2735| bianca was practicing for a marathon . to prepare she ran N0 miles the first day and N1 miles the next day . how many more miles did bianca run on the second day than the first day?|Answer: N1 - N0
2736| jerry had N0 action figures on a shelf in his room . later he added N1 more figures to the shelf . how many more action figures were in the shelf than before ?|Answer: N1 - N0
2737| sarah bought N0 new shirts for school . if she already had N1 shirts how many more shirts did she buy than she already owned ?|Answer: N0 - N1
2738| carol was helping her mom plant vegetables in the garden . together they planted N0 rows of potatoes with N1 seeds in each row . how many more rows of potatoes did they plant than seeds ?|Answer: N0 - N1
2739| ned was buying books about astronomy . he bought N0 books about the planets and N1 about the space program . how many more books about the planets than the space program did he buy ?|Answer: N0 - N1
2740| a delivery driver had to make N0 stops on his route . after he finished those deliveries he made N1 more stops . how many more stops did he make than originally planned ? |Answer: N1 - N0
2741| emily 's mom was buying extra school supplies for emily and her sister . she bought N0 packs of glue sticks total . if emily got N1 packs how many did her sister get ?|Answer: N0 - N1 - N1
2742| roger was reading through his favorite book series . he had N0 books to read total . if he read N1 books each day , how many days would it take him to finish the series ?|Answer: N0 / N1 * 7
2743| rachel had to complete N0 pages of math homework and N1 pages of reading homework . how many more pages of math homework than reading homework did she have to complete ?|Answer: N0 - N1
2744| haley collected N0 cans for recycling . if she put N1 cans in N2 bag how many bags did she need ?|Answer: N0 / N1 + N2
2745| amy was buying different soups . she bought N0 cans of chicken soup and N1 cans of tomato soup . how many more cans of chicken soup than tomato soup did she buy ?|Answer: N0 - N1
2746| a vase can hold N0 flowers . if you had N1 flowers how many flowers would be left over ?|Answer: N1 % N0
2747| adam was reading through his favorite book series . the first week he read N0 different books . the next week he read N1 books . how many more books did he read the second week than the first ?|Answer: N1 - N0
2748| paige 's dresser drawers could hold N0 pieces of clothing each . if she had N1 drawers how many more pieces of clothing could it hold than if she had N2 drawers ?|Answer: N0 * ( N1 - N2 )
2749| an architect was building a hotel downtown . he built it N0 stories tall with N1 rooms on each story . how many stories are taller than the hotel ?|Answer: N1 - N0
2750| isabel received N0 dollars for her birthday . later she found some toys that cost N1 dollars each . how much money does she have left ?|Answer: N0 % N1
2751| there are N0 students in a class . if the teacher put them into groups with N1 students in each group how many students would remain without a group? |Answer: N0 % N1
2752| haley 's mom was buying extra school supplies for haley and her sister . if she bought N0 reams of paper for haley and N1 reams for her sister how many more did she buy for haley than for her sister ?|Answer: N0 - N1
2753| there are N0 students in the school band . if the band instructor put the students into rows with N1 students in each row how many students are left over ?|Answer: N0 % N1
2754| roger mowed his lawn N0 times total during the spring and summer . if he mowed it N1 times in the summer . how many times did he mow in all ?|Answer: N0 + N1
2755| robin bought N0 sodas for her and her friends . if each of them drank N1 of them how many did they drink in total ? |Answer: N0 * N1
2756| an architect was building his N0 story house . on the first floor the house had N1 bedrooms and the second floor had N2 bedrooms . how many more bedrooms are there on the second floor than on the first floor ?|Answer: N2 - N1
2757| carol was sending out birthday invitations to her friends . if each package of invitations she bought had N0 invitations in it and she bought N1 packs how many invitations did she have left over ?|Answer: N0 * N1 - N1
2758| a designer was buying furniture for her new house . she bought N0 chairs for the living room and N1 for her kitchen . how many more chairs did she buy for the living room than the kitchen ?|Answer: N0 - N1
2759| a pet store had N0 snakes . they had the snakes in cages with N1 snakes in each cage . how many extra snakes were there ? |Answer: N0 - N1 * (N0 / N1)
2760| a contractor was buying wall outlets for a new house he was building . each room needed N0 outlets . if the house has N1 rooms how many more outlets does he need than the number of rooms ?|Answer: N0 * N1 - N1
2761| john threw a halloween party where N0 people showed up . if N1 people wore costumes how many people did not wear costumes ?|Answer: N0 - N1
2762| oliver was yard sale shopping . he ended up buying N0 video games for N1 each . how much did he spend in total ? |Answer: N0 * N1
2763| a pet store took N0 birds out of a cage and had N1 still left inside . how many birds were taken out of the cage ? |Answer: N0
2764| rachel picked N0 apples from her tree . now the tree has N1 apples still on it . how many apples did she pick in total ?|Answer: N0 + N1 - N1
2765| paige raised N0 goldfish in the pond but stray cats loved eating them . now she has N1 left . how many goldfish are left ?|Answer: N1 - N0
2766| cody cooked N0 dumplings . he ate N1 . how many more dumplings did cody cook than he ate ?|Answer: N0 - N1 + N1
2767| sarah could send N0 text messages a day . if she sent N1 how many text messages has she sent in total ?|Answer: N1 + N0
2768| debby had N0 pieces of candy . after eating some she had N1 pieces . how many pieces of candy does debby have left ? |Answer: N1 - N0
2769| frank had $ N0 . after buying some new toys he had $ N1 left . how much money did he have in total before buying toys? |Answer: N0 + N1
2770| robin 's hair was N0 inches long . if she cut off N1 inches how many inches did she cut off in total ? |Answer: N1 + N1
2771| at the fair megan had $ N0 to spend . she spent $ N1 on rides . how much money did she spend in total ?|Answer: N0 + N1
2772| there were N0 kinds of sandwiches on the menu . unfortunately N1 of them had been sold out how many kinds of sandwiches were sold out ?|Answer: N1
2773| a chef had N0 apples . after making a pie he had N1 left . how many apples does he have in total ?|Answer: N0 + N1
2774| the book fair sold N0 posters . now they have N1 posters left . how many posters did they sell ?|Answer: N0 - N1
2775| ned ordered some pizzas for a party . during the party N0 were eaten . now he has N1 left . how many pizzas were eaten during the party ?|Answer: N0
2776| a baker sold N0 cakes . now he has N1 cakes . how many cakes did the baker sell ?|Answer: N0 - N1
2777| jerry had $ N0 . he spent $ N1 on new video games . how much money did he spend in total ?|Answer: N1 + N0
2778| dave had N0 apps on his phone . after deleting some he had N1 left . what percentage of apps did he delete ?|Answer: ( N0 - N1 ) / N0 * 100
2779| isabel had N0 bottles of water . after a week she had N1 left . how many did she buy ?|Answer: N1 + N0
2780| a waiter had N0 customers . if N1 more customers arrived how many customers would the waiter have in total ? |Answer: N0 + N1
2781| megan had N0 bottles of water . if she drank N1 bottles and gave away N2 bottles how many bottles would megan have left ?|Answer: N0 - N1 - N2
2782| jenny was told to clean up her room in N0 days or she could not go to her best friend 's birthday party . it is N1 days left but jenny has cleaned up her room . how many days does she have left ?|Answer: N1 - N0
2783| maria took N0 fish out of her fish tank . now she has N1 fish left in the tank . how many fish did she initially have ?|Answer: N0 + N1 + N0
2784| a waiter had N0 customers . after some left he still had N1 customers . how many customers remained ?|Answer: N1 - N0
2785| cody had a bag of marbles . later he gave N0 to his brother . now cody has N1 marbles . how many marbles did cody give to his brother?|Answer: N0
2786| a museum had N0 paintings . if they added N1 of them how many pictures would they have in total ?|Answer: N0 + N1
2787| a chef used N0 apples to make a pie . now he has N1 apples left . how many more apples did he use than he has left ?|Answer: N0 - N1
2788| megan gave N0 acorns to her sister . now megan has N1 acorns left . how many acorns did megan give to her sister?|Answer: N0 - N1
2789| a chef had N0 apples . if he used N1 of them to make a pie how many apples did he use for the pie ?|Answer: N1 - N0
2790| for halloween will got N0 pounds of candy . after giving some to haley he had N1 pounds left . what percentage of the candy did he give to haley ?|Answer: ( N0 - N1 ) / N0 * 100
2791| amy had N0 pencils . if she used N1 of them how many did she use ?|Answer: N1 - N0
2792| victor had N0 apps on his phone . he added N1 of them . how many apps does victor have now ?|Answer: N0 + N1
2793| edward spent $ N0 . now he has $ N1 . how much money does edward have left ?|Answer: N1 - N0
2794| a package had N0 cookies in it . after eating some there were N1 left . how many cookies remain ?|Answer: N1
2795| a tape was N0 meters long . haley used some to seal cartons . now the tape is N1 meters long . how much tape does she have left ? |Answer: N1 - N0
2796| a furniture store had N0 chairs . after selling some there was N1 left . how many chairs did they have before selling any ?|Answer: N0 + N1
2797| rachel put N0 dollars in her piggy bank . she now has N1 dollars in her piggy bank . how much money did she add ?|Answer: N1 - N0
2798| ned gave away N0 of his video games to a friend . now ned has N1 games . how many games did ned give away ?|Answer: N0 - N1
2799| at the arcade dave had won N0 tickets . if he used N1 tickets for a toy worth N2 tickets how many tickets did dave have left ?|Answer: N0 - N1 + N2
2800| sally memorized N0 poems . after some time she could only recite N1 of them . how many poems did she remember ?|Answer: N1 - N0
2801| frank got N0 pounds of mushroom for family barbecue . if they ate N1 pounds how many pounds did they eat ?|Answer: N1 - N0
2802| adam put N0 items in the shopping cart . after deleting some he had N1 left . how many items did adam have in total ? |Answer: N0 + N1
2803| kaleb has N0 shirts . if he got rid of N1 of them how many shirts did he have originally ? |Answer: N0 + N1
2804| while playing a game edward had N0 lives .he got N1 extra lives from bonus levels . how many lives does he have now ?|Answer: N0 + N1
2805| a group was sitting at a lunch table . after finishing N0 people left and there were N1 left at the table . how many people left the table ?|Answer: N0
2806| a clown had N0 balloons . he gave N1 away at a party . how many more balloons did he have before the party ?|Answer: N0 + N1
2807| haley grew N0 trees in her backyard . after a typhoon N1 died . how many more trees died than survived the typhoon ? |Answer: N1 - N0
2808| debby owned N0 dvds . if she sold N1 of them how many did she sell ?|Answer: N1 - N0
2809| the host prepared N0 cakes for the party . after the party he had N1 left . how many cakes more than what he originally prepared did people eat in the party ?|Answer: N0 - N1 + N0
2810| frank had N0 boxes . if he filled N1 with toys how many boxes did he fill with toys ? |Answer: N1
2811| mike got N0 gb of space on his disk drive to backup his files . if his files would take up N1 gb how much space would be used up in total?|Answer: N0 + N1
2812| there are N0 cats in the little town . if N1 of them are a asleep how many cats were awake before ?|Answer: N0 - N1 + N1
2813| olivia owned N0 pennies . after she bought an apple she had N1 pennies left . how much money did she have before buying the apple? |Answer: N0 + N1
2814| a farmer had N0 tomatoes from his garden . if he picked N1 of them how many tomatoes did he pick in total ?|Answer: N0 + N1
2815| kaleb had N0 cherries . after eating some he had N1 left . how many cherries does he have left ? |Answer: N1
2816| there were N0 onions on the shelf . N1 were sold . how many onions were sold in total?|Answer: N0 + N1
2817| paul had N0 books . after selling some in a garage sale he had N1 left . how many more books did he have initially than he had when he was done ?|Answer: N0 - N1 - N1
2818| olivia had N0 pieces of paper in her folder . she used N1 pieces . how many pieces did she use in total ? |Answer: N0 + N1
2819| isabel had some candy . she gave her friend N0 pieces and had N1 left . how many pieces did she give away ?|Answer: N0
2820| when amy got to the fair she had $ N0 . when she left she had $ N1 . how much money did she have left at the fair ?|Answer: N1 - N0
2821| while playing a game kaleb had N0 lives . after losing some lives he had N1 left . what is the difference between the lives he had at the start and the lives he has now ?|Answer: N0 - N1
2822| maria had N0 pieces of candy . she ate N1 pieces . how many pieces of candy did maria eat ?|Answer: N1
2823| a store has N0 shirts . after selling some there were N1 left . what is the difference between the amount of shirts the store had initially and the amount left after selling ?|Answer: N0 - N1
2824| at the arcade dave spent N0 tickets on stuffed tiger . then he had N1 left . how many tickets did dave spend in all ?|Answer: N0 + N1 - N1
2825| gwen had N0 ds games . after she gave some to her friends she had N1 left . how many games did she have initially ?|Answer: N0 + N1
2826| billy had N0 cherries . he ate N1 of them . how many cherries did billy eat ?|Answer: N1 - N0
2827| adam had some quarters . he spent N0 of them at the arcade and had N1 left over . what is the difference between the number of quarters he had at the start and the number he had left over ?|Answer: N0 - N1
2828| at a bus stop N0 people got off the bus . now there were N1 people on the bus . how many people did the bus pick up from the stop ?|Answer: N1 - N0
2829| it takes mike N0 minutes to walk to school . if he rides a bicycle to school it would save him N1 minutes . how long does it take mike to ride a bicycle to school ?|Answer: N0 - N1
2830| a farmer had N0 tomatoes from his garden . after picking some he had N1 left . how many more did he pick than he had left ?|Answer: N0 - N1 - N1
2831| carol had N0 pieces of tissue paper . after blowing her nose she had N1 left . how many pieces of tissue paper did she have initially ?|Answer: N1 + N0
2832| a chef had N0 apples . after making some pies he had N1 left . how many more pies did he make than apples he had originally?|Answer: N0 - N1
2833| for halloween oliver got N0 pounds of candy . after giving some to janet he had N1 pounds left . how many pounds did he have initially ?|Answer: N0 + N1
2834| there were N0 people on the train . at the next stop N1 people got off . how many people got off the train ?|Answer: N1 - N0
2835| a fast food restaurant had N0 hotdogs . after selling some they had N1 left . how many more hotdogs did they have before selling than after ?|Answer: N1 - N0
2836| adam needed to climb N0 stair steps to reach the rooftop . he already climbed N1 . how many stair steps did adam climb in total ?|Answer: N0 + N1
2837| there were N0 people on the train . after the first stop there were N1 people left . how many people got on ?|Answer: N1 - N0
2838| mike had N0 books but he sold N1 at a garage sale . how many books did mike sell ?|Answer: N1 - N0
2839| jessie weighted N0 kilograms . after she started to go jogging everyday now she weights N1 kilograms . how much weight did she gain in the past ?|Answer: N1 - N0
2840| at the arcade billy had won N0 tickets . after buying a plush toy he had N1 tickets left . how many tickets did the plush toy cost ?|Answer: N0 - N1
2841| for a party adam bought N0 cupcakes . if N1 were eaten how many cupcakes were consumed ?|Answer: N1 - N0
2842| for a birthday party a clown gave away N0 balloons . now he has N1 balloons left . how many balloons did the clown give away ?|Answer: N0 - N1
2843| a chef used N0 cherries to make a pie . now he has N1 cherries left . how many cherries did he use to make the pie ?|Answer: N0 - N1
2844| there were N0 dollars in olivia 's wallet . after she visited a supermarket there were N1 dollars left . how much money did she have before she went to the supermarket ?|Answer: N1 + N0
2845| winnie completed N0 consecutive repetitions for rope jumping yesterday . today she completed only N1 . how many more repetitions did she need to complete yesterday ?|Answer: N1 - N0
2846| while playing a video game ned lost N0 lives . now he has N1 lives . how many lives has ned lost in all ?|Answer: N0 - N1
2847| will was picking up sticks from his yard . he picked up N0 but there were still N1 left . how many sticks does will have now ?|Answer: N0 - N1
2848| gwen prepared N0 books to sell in the flea market . after the activity ended she had N1 books left . how much money did she make ?|Answer: ( N0 - N1 ) * N2, where N2 is the price of the books.
2849| a baker made N0 cakes . if he sold N1 of them how many cakes did he sell ? |Answer: N1 - N0
2850| a chef had N0 cherries . if he used N1 of them to make a pie how many cherries did he use for the pie ?|Answer: N1
2851| carol had N0 pieces of paper in her folder . after a week she had N1 left . how many pieces did she save in the week ?|Answer: N1 - N0
